review_text,review_star
"I followed a suggestion in a review that informed others that Crocs often run a tad larger than normal shoe size. I bought these for my husband, who usually wears size 10.5.  There are no half sizes, so I wasn't sure which way to go.  Wound up buying the size 10, and indeed, the shoe fits! Very relieved. My husband loves them.",5.0 out of 5 stars
"These were not Crocs. They were in a bag that said Crocs, which we were happy to see, given the price charged, but we didn't notice that the brand name was Satihu on the shoes until after we tossed the packaging (arrived on garbage day, unfortunately). Trying to return them at that point would have been more trouble than it was worth. Be aware you may get knock offs and not Crocs before you do what we did.",1.0 out of 5 stars
Much better price then at the store.  These are great and I wear em out quick.  Love a new pair,5.0 out of 5 stars
"Just a little too big.  The only thing I don't like about crocs is the size you need depends on the style.  I ordered the same size as other crocs I have but these are bigger.  I guess you really should to go through croc's website to check they're information on sizing of a particular style and then order where ever you want.  These will fit great with socks, but are loose without.  For wet summer weather, I guess I'll just slosh around a bit.  Love the color of these blue crocs, almost matches jeans exactly.",4.0 out of 5 stars
Love these crocs.  This 67 year old wears them all the time. Wash well in the washer.  I let them air dry.,5.0 out of 5 stars
"I have mostly only worn Crocs Clogs since early 2009 as a result of a medical condition.  I can easily put these on and they're fairly comfortable.  I'm not sure why, but there have been different sizing schemes over the years ranging from XL, Men's 10-11, and Men's 11.  I have many colors and will continue to use them.  I feel like they're expensive, but they're worth it.",4.0 out of 5 stars
"I have a different pair of Crocs that are softer and more comfortable. Same size. These are stiff and if the strap is in the back, my foot is jammed to the toe. Not sure if they need breaking in or returning. Like the color though.",3.0 out of 5 stars
Same as always. They work,5.0 out of 5 stars
5/5 would buy again.,5.0 out of 5 stars
Ordered navy blue and got a brick red colored pair. Have to return.,2.0 out of 5 stars
"My son is usually wearing size 10.5 / 11 but I guess this company is making them a little bigger. But overall, this brand is great!",5.0 out of 5 stars
I work in a hospital and these are great and comfortable. The best thing is that my feet breathe and don't get smelly like a canvas or leather lace up or even slip on do. I have a box full of other canvas/leather lace ups that degrade inside over time as well as slip on famous brands that have now become my garden shoes as I can't wear them anymore for daily work as they wore out. Another thing is that you can wash crocs and these don't lose shape or fall apart inside.,5.0 out of 5 stars
"I wished they would have other colors for better price, I have been wearing crocks for ever, as long as on the market, now difficult to find and quite expensive",5.0 out of 5 stars
"Great price, good fit, quick and on time shipping...just what my son was looking for.",5.0 out of 5 stars
My old ones literally wore out. These fit fine and I am happy with them.,5.0 out of 5 stars
Bought these for my pregnant wife. She normally wears an 8 but I got her a 9 only because I know she was going to be wearing these with socks from time to time and/or her feet were going to swell. Definitely glad that I did,5.0 out of 5 stars
"I have a WIDE foot with a HIGH arch & a terrible time finding shoes to fit.  I've worn these constantly for the past 3-4 years except for church & it was time for a new pair.  Haven't quite worn thru the sole, but I was starting to feel rocky ground.  My sister & I both wear the same style.  She is on her feet all day on cement & says it's like walking on a gel mat all day.  Great to find it at such a good price.",5.0 out of 5 stars
"These fit just right. They are lasting me a long time as I have to go to class and walk a lot, so I am happy at how comfortable and flexible they are on my feet. I can just slip on and go. Not too constricting or tight so just to put it simple, not too bad!",5.0 out of 5 stars
Way too narrow. Plus the dimples in the bottom make me feel like I have pebbles in the show. Arch doesn't even come close to allowing comfortable wearing. I even ordered a size larger to compensate for my crazy feet. Maybe after the swelling goes down a bit they will fit better. But right now. Not so good.,2.0 out of 5 stars
Fits perfect. Great for walking on hard floors. Best thing I ever purchased for my mother,5.0 out of 5 stars
"Love these! So roomy. Use them for shower slippers, and to wear around the house. Great, so far!",5.0 out of 5 stars
Just about the only shoe I've worn all summer! <True,5.0 out of 5 stars
Came promptly and are what we wanted/expected! Love the lavender.,5.0 out of 5 stars
The narrative says if you are between sizes to size down.  I did and the fit was way too short.  I'm an 8.5 so I ordered the 8.  I gave them to my sister who is a 7.5 and they were STILL too small,2.0 out of 5 stars
"Soft. Hold up well. Ugly, so you won't be tempted to take them out into the world. Perfect inside-only shoe.",5.0 out of 5 stars
My daughter wanted these for Christmas. They fit as expected and are cute.,5.0 out of 5 stars
"The spikes in the shoes sole are too ""spiky""/sharp edge. They hurt your feet unless you wear thick socks. Very disappointed.",1.0 out of 5 stars
This is my second pair that one shoe shrunk but the other shoe did not. You can visibly see that one shoe is now shorter than the other and is too small to wear. They are hardly worn and were not put in the dryer.,1.0 out of 5 stars
These Crocs were bought as a gift for my grandson.  He just sent me a text and he is wearing them and likes them a lot.,5.0 out of 5 stars
"Crocs have been my go-to shoes for about 10 years, but most of the ones I have are pretty dull looking. Needed something to dress up with and these bright lemon colored shoes are just perfect",5.0 out of 5 stars
"My daughter loves her Crocs!! She's on her feet 12+ hours per day where she works as an RN at a local hospital. She swears by the comfort level. Sure her dogs are barkin' at the end of the day, but not nearly as bad as when she used to wear sneakers.",5.0 out of 5 stars
"Bought these to replace a tired pair.  The color is brighter than the old pink, but may fade with washings.",5.0 out of 5 stars
Very orange but when you're wearing Crocs does it really matter?! Dr told me to get them to help with plantar fasciitis flare ups for long barefoot stints in the kitchen on the hardwood floors. They really do seem to help with the pain-not my popularity with the teenagers though. ;) I'm glad I purchased them,4.0 out of 5 stars
"I love my crocs, have several pairs in various styles, wear them every day. I know they're not the most stylish shoes walking down the block, but they are, by far, the most comfortable shoes I've ever worn! My feet and my back never tire when I wear them, not even after a whole day! I walked  all over Europe's uneven, stone streets in them, and they were perfect. All I did was throw them in the shower with me in the evening, and they were ready to go the next morning. I only wish they'd bring back the Nile sandal and the original Mary Janes.",5.0 out of 5 stars
"I purchased these for camp shoes, and fording streams while backpacking. They're the correct size, but the width is way too big. Event with the heel strap they won't stay on my feet.",2.0 out of 5 stars
"Love my Croc's. I wear them whenever weather permits.  Super comfortable too.  Great for casual and lazy person like myself.  I had a pair of knockoffs before this, these are built and feel much better.  I'll always own a pair til I can't walk.",5.0 out of 5 stars
I ordered according to the size chart for my daughter who is a 9 in women’s,3.0 out of 5 stars
"Well, we say we are a Crocs only household because we all have them and love them. They’re comfortable and pretty much use them as slippers in the house, for the pool, the beach, making a quick run to the supermarket and definitely at the Disney parks! This pair is for a friend who stays over a few times a month... He needed crocs lol",5.0 out of 5 stars
"Hey buyers. Beware of this particular link. Crocs are amazing, but these are the ""Roomy"" edition, which are too wide for most feet, and two sizes up from the Crocs you buy in most stores. The fit is widely different than the regular fit. If you've never worn a Croc, you wouldn't know. They should make this abundantly clear rather.",2.0 out of 5 stars
"Arrived on time, extremely comfortable, fits well, definitely a deal .",5.0 out of 5 stars
My daughter loved them! I also purchased a 100pk of jibbitz characters she thought were perfect!,5.0 out of 5 stars
These came with a blue line around them and the picture shows all white.,2.0 out of 5 stars
"A friend of mine recommended these several years ago---and I finally took the plunge.  What a super around the house set of footwear!  No fatigue, no arch issues, and no squeezing of the foot.  I wear a wide shoe and these give me plenty of room.  I didn't expect that but am greatful.",5.0 out of 5 stars
No complaints. I would just suggest if you fall in a half size then you go to the size up. I'm a 7-7.5 and originally ordered a 7 but had to return them for an 8. Besides that they are exactly what I wanted and shipped fast.,5.0 out of 5 stars
I wear these to work (I work in water) and they are comfortable and dry quickly.,5.0 out of 5 stars
"Love this shoes, I use them for gardening, very comfortable.",5.0 out of 5 stars
"I bought a size 9 (women) since I wear a 9 in a sandal.  I wear a 9.5 in a closed toe shoe.  But there was a recommendation in this description that half sizes should order down.  So I thought a size 9 would be just right for me.  Alas, they are too short.  The end of my toes touches the front of the shoe even without a sock.  So I immediately had to put them back in the box and return them.  According to my experience, one would order a size up, not a size down.  A 9 is too short for a 9.5 foot.  Still, they are very nice and attractive shoes, so I'm ordering a size 10.  I'm giving 5 stars because there was nothing wrong with the shoes, just bought the wrong size and don't think the description should have suggested ordering a size down.",2.0 out of 5 stars
"I normally wear a size 8 1/2 and went by the recommendation to order size down on half sizes. The size 8 arrived and were very snug, I exchanged for a 9. Now I have to wait for my size 9s to arrive so I can wear them, I'm anxiously awaiting there arrival.",4.0 out of 5 stars
"This was a gift for my sister, she loves them. Has had them before and this is a replacement pair.",5.0 out of 5 stars
"These were perfect!! I love them and they came exactly like the picture I'm so happy. I got them as a gift for my boyfriend and they were shipped and delivered so fast and they fit him perfectly. I was scared they were gonna be too small or something but nope they fitted perfectly, in fact he even had a little toe room to spare. I would definitely order again and recommend people order from here. I'm so serious like the crocs came out perfectly. 10 outta 10 would recommend",5.0 out of 5 stars
"I thought my feet wouldn't be sweaty, but oh well, they are more sweaty with these than normal boots. I guess it's because they are plastic and don't breathe. I only wear these in the office and take them off when I am sitting in my desk so it is manageable.",4.0 out of 5 stars
Too expensive. Will purchase at Kohls next time. Great product though.,5.0 out of 5 stars
"My husband purchased these...he has a big foot..so he bought these crocs in size 16s...instead of his usual 25s...but he loves them..hw says they wear great...he is going to order again, just his reg..size...",5.0 out of 5 stars
"My husband said they are a bit large, and wide. But overall he is happy with the purchase, and shipping.",4.0 out of 5 stars
,5.0 out of 5 stars
I have been wearing Crocs for at least 8 years. I have very bad feet I walk all day on concrete and when I get home I instantly kick off my shoe and slip on my Crocs. I have bought a dozen pairs over the years. This time they seem to be smaller and not as comfortable. The material seems to be harder and slicker. I still wear them but I wish they were bigger and softer like the ones from past purchases.,3.0 out of 5 stars
"Purchased these Crocs for my daughter and she loves them....In her words, ""....its like walking on clouds""!",5.0 out of 5 stars
"I had to return the first pair as I ordered the wrong size. If  you wear a ""half size"" order up to the next whole size.I also have  plantar fasciitis and purchased these to wear around  the house. Because of the pain in my heel it was suggested to me I not go barefoot ,which I love.  I needed something really comfortable and the pain in my heel has lessened considerably. I will be ordering other  styles that are a little more fashionable to wear to work.",5.0 out of 5 stars
Crocs are always the go-to shoe for dog-mess cleanup and gardening.,5.0 out of 5 stars
If you wear an 8.5 shoe buy size 9 Crocs New Crocs not like old style !!!! Plastic different also. Not as soft. I wear an 8.5 women shoe and old Crocs fit well the kind that says W 8-9. Just got size 8 new style in mail. Will have to return . Too small.,3.0 out of 5 stars
"Bought them for a quick and easy light weight on/off for use in the yard and garden.  Perfect!  As for size, usually if a half size, order next size up.  Had to return the first pair because they were way too large.  Next size down are still loose, but for what I am using them for, perfect.",5.0 out of 5 stars
"I wear flip flops all year around , with being a diabetic and having nerve damage on the bottom of my feet it's hard to wear shoes that don't make my feet hurt even more at times, theses Crocs are easy to put on and make my feet feel cooler, very happy with my choice of this purchase ...",5.0 out of 5 stars
I give it 4 stars because they are a little darker than on the picture.  For sure I keep them.,4.0 out of 5 stars
Very comfortable and easy to use - good alternative to sandals for quick runs out of the house.,5.0 out of 5 stars
"Well, they're Crocs. Lightweight. Nubby insole area. I think everybody knows what Crocs are. Handy to slip on when going out to the garden on a wet day.",4.0 out of 5 stars
"They fit just like they should.  They're harder than my older Crocs, but all the new ones are when I went in to the Croc outlet store, so this is a good deal.",4.0 out of 5 stars
"I wear a 8.5 EE and had to get a 9 to accommodate for that.The size 9 is way to large, re-ordering a side down.",2.0 out of 5 stars
They were a perfect fit. Who I was purchasing for was a 10.5 we sized up to an 11 and it fits well!,5.0 out of 5 stars
"I used to wear these for work. The only drawback is when the floors are wet, watch out! This type of shoe becomes very slippery.",5.0 out of 5 stars
"If you like Crocs, you will like this show.  The only tough part was working through all of the confusing shoe sizing systems!  It took about 1/2 hour to make sure that I was ordering the right thing.  Amazon should create a web page where you enter your normal US size, indicate gender, and then it will automagically tell you which Croc to buy.",5.0 out of 5 stars
I have a bad back and use these for around the house. They are very comfortable.,5.0 out of 5 stars
"This is my first pair. I bought them for Guam. People were wearing these all over Panama, so I figured I'd try them. I would pay twice as much for a half size, the 11 is a bit loose which is ok for sandals i suppose. Still, five stars for the price.",5.0 out of 5 stars
"These are not remotely as comfortable as originals. Went from walking on clouds to just walking on the road. Also much smaller. Another review said that (some?) Crocs made in Mexico have these problems whereas those from China do not.  Very disappointed. Returning them, will buy at a brick and mortar store to insure they are the real deal.",1.0 out of 5 stars
"Great shoe, great color options, great quality! I have owned lots of crocs over the years and am always pleased with them. You will not be disappointed.",5.0 out of 5 stars
"Wishing crocs came in more interesting colors for large feet (size 14+). This Blue is about it. Nice deep blue that goes well with jeans. Black and brown remind me too much of the shoes I have to wear for work! Still, great around the house shoes or run to town shoes. Very useful in summer if you live in a place where it rains. Doing a lot of kitchen work? These are perfect- like standing on one of those cushion mats you lay down on hard floors.",5.0 out of 5 stars
"Came in early and were exactly what I wanted!! Real crocs, not off brand!!",5.0 out of 5 stars
These shoes were delivered fast and fit as expected. They are true to size. The color was also true too what was depicted on the website. We are pleased with our purchase.,5.0 out of 5 stars
Product is great.  Own many colors just wish they had more of the ones that were on sale available in my size!,4.0 out of 5 stars
"My son (a teenager) cannot stand to think life without his Crocs! He used his last ones until the sole was almost completely smooth with wear ( three and a half years of almost non-stop use!), and until the new Crocs for ""replacement"" were received. I already gave up on insisting to him to wear less casual shoes for less casual ocassions (like going to a family gathering or a restaurant). Everytime I look at him, if his not barefoot, he is wearing his Crocs!",5.0 out of 5 stars
"The item came in the wrong size I ordered, and now I have to go through the pain of shipping them back to the retailer. Otherwise they are a great shoe, and I would recommend them to all.",4.0 out of 5 stars
"They came quickly.  The color was a brighter pink than I expected, but that's a good thing, so it was a win-win.  I'd been wanting a new pair of pink crocs but was unwilling to pay too much - the price was right and now I have my new pair!",5.0 out of 5 stars
Loved Crocs from when they first came out. Needed a clean update.,5.0 out of 5 stars
Love these! They are so comfortable. Great colors...just as shown.,5.0 out of 5 stars
"Love the brand, great for gardening, quick dog walk and when dirt throw them in machine.",5.0 out of 5 stars
"One of the tabs broke within 4,weeks of wearing only 3 times, but now too late to return. Very disappointed and would like an exchange or refund!",1.0 out of 5 stars
"EXCELLENT POOL & BEACH SHOE, WEAR IN WATER FOR FOOT arch SUPPORT DURING WATER ACTIVITIES / EXERCISE.",5.0 out of 5 stars
"Order a size or half size bigger than you normally wear. my daughter wears a 7, should have went with an 8. Other than that, great product, does what its supposed to do. Should not be used as a snow shoe or while sledding...",4.0 out of 5 stars
"I have owned Crocs for many, many years and this pair replaced a pair that I had owned for some 14 years or more.  When I say wear I mean I've worn them the last 3 years daily, for work.  So, I looked forward to getting this new pair in the mail, I have them on now.  Nice color too! I have Plantar fasciitis and the cushion in the Crocs feels good on my heal.  I also have some other tender spots on my feet, (it's lovely, I know) and therefore I do love my Crocs!",5.0 out of 5 stars
I usually buy a size 9 in tennis shoes but tried these on in a store and size 9 my toes were touching end. Went with a 10. Love them. I wear instead of slippers around house. Wood floors.  More support and feet don't get all sweaty.,5.0 out of 5 stars
I wear 8 1/2 so I order a 9.  I would like to just exchange for the correct size because I got them for a good price. But now they want to do a refund and I guess they want me to reorder. Well I don't want them if I have to pay the full price. Why ask if we want an exchange or refund?,3.0 out of 5 stars
These have saved my sore pregnant feet! I went from having very painful feet every day to having little to no pain at all. I wear them at home constantly.,5.0 out of 5 stars
Wear them around the house & they're so comfortable when walking on hard floors.,5.0 out of 5 stars
"You either love them or hate them. I love these ugly shoes. They are comfortable, never smell, and are so convenient. You can get them wet and they dry quickly. Socks are unnecessary. I wear a 9.5 street shoe and the 9 fits great without socks.",4.0 out of 5 stars
"I didn’t believe, but now I do. I want them in every color, and I don’t care how dumb I look.",5.0 out of 5 stars
Quick ship.  These are the shoes made in Mexico!  I think they are softer for some reason and was glad to get.  My original 5 year clogs are the same product!!!!  I may order another pair soon!,5.0 out of 5 stars
Still the most comfortable footwear. 17 years in a row,5.0 out of 5 stars
"My first pair.  They are very comfortable, light weight, easily stay on my feet.  I like them to use around the house but not for long (more than 1 mile) walks.",5.0 out of 5 stars
Best color! With the usual comfort and cute as all get out.(:-) Waiting for a few other colors that have been been out in my size for months. These shoes are all I wear now. I love them.,5.0 out of 5 stars
"I wear Crocs most of the time. The Croc outlet store by me closed so I need to order online, even though they are way more expensive. They are the most comfortable shoes I can buy.",5.0 out of 5 stars
"same as my old pair, my wifes dog loves to chew on them while I'm wearing them so they must taste good too.",5.0 out of 5 stars
I love crocks and these did not disappoint.  I have always worn an 8 and either my feet grew a little or these are a tiny bit smaller than they used to be.  My shoe size is 8.5 and I can still wear these.,5.0 out of 5 stars
"Very light and comfortable, and not too loose as to fall off easily.",5.0 out of 5 stars
Great price.  Why not get on amazon instead of paying 30% more.  I wear these out I use so much so I will continue to reorder on Amazon rather than go to Shoe store.  As long as price is kept great.,5.0 out of 5 stars
sizing changed since the last time I bought crocs.  the shoes were much shorter and narrower  than the last time I bought crocs (less than 2 years ago),1.0 out of 5 stars
"These shoes are absurdly comfortable, if not visually appealing. I bought a pair two years ago, and fit into the women's size seven, but this pair felt smaller. Also, the other pair took two years to fully wear down the treads on the bottom, but I've had these for less than a year and they are beginning to wear down and lose traction. At least the price seems to be going down as the quality decreases, but I might have to start looking elsewhere for comfort shoes.",3.0 out of 5 stars
I have problems with my back and crocs are the only shoes I have that help my  back.,5.0 out of 5 stars
"Just a word of warning. There are very comfortable. But they tend to run large. They only fit as expected because I bought them a size too small. Usually wear a 9 or 9.5 US, but I wear an 8 in these, and there's lots of toe room. Other than that, I couldn't be happier with them. I've also bought a pair without the holes for ""formal"" occasions. My wife will not let me wear them with my tux, but other than that, she's okay with them.",5.0 out of 5 stars
bought 2 pair 1 pair for house she and 1 pair for outside. A pleasant change from regular shoes and quick to change into from work boots or shoes.,5.0 out of 5 stars
"I forgot crocs are huge. If you wear a men's 10 usually, you probably want an 8 in crocs unless you wear really thick socks.",4.0 out of 5 stars
Happy with my crocs. Great fit and color would buy again. My package arrived on time also. Love Amazon!,4.0 out of 5 stars
"My wife makes fun of me, but i wear these every chance i get. These are hands down the most comfortable thing I have ever put on my feet. If you still laugh at the people who wear them, try a pair on... 95% chance you will stop laughing and understand why they are so popular.",5.0 out of 5 stars
It was nice to find a deal on the crocs my daughter wanted. Regular pair at a cheaper price,5.0 out of 5 stars
"I have plantar fasciitis, and these are one of the very few types of shoes I can wear all day. I teach high school and I'm on my feet all day, so that's saying something! I wore my first pair until I could feel small pebbles through the soles. Now I have three functioning pairs. I LOVE these shoes, and I really don't care how they look.",5.0 out of 5 stars
"Happy so far, although it can be a little clingy due to the material, which also should make it last longer. Glass is half full :-)",4.0 out of 5 stars
These fit great and the color is awesome! They are comfortable and a great option.,5.0 out of 5 stars
"As usual the Crocs fit just like I wanted them to. I love these shoes, this is my 6th pair, I wear them til they are worn out. :)",5.0 out of 5 stars
"I wear size 7.5 shoe. Unfortunately, Crocs do not come in half sizes. 7 was too small and 8 was too big. Sadly, there was no ""just right"". Was going to use these as ""camp shoes"".",3.0 out of 5 stars
I used to have a pair of crocs a while back but they went missing. I was out gardening and missed having a shoe like this. I forgot how comfortable and easy to slip on they are. I really enjoy how breathable yet also semi-closed toed they are. I actually quite like the super bright citrus color I ended up with (also the cheapest). Great buy!,5.0 out of 5 stars
I'm an xray tech and I wear these at work. Love crocs. I like this style because they breathe alot better. I don't work for a hospital that freaks out about holes in shoes though.,5.0 out of 5 stars
I live in crocs. These did not disappoint and were a great price.,5.0 out of 5 stars
"The product itself is good, though the sizing was confusing. I typically wear 10.5-11 size shoes, but knew that these were on the wider side, so I initially ordered a men's size 10. Even the 10s were way too wide and would slip off my feet, however, so I returned them for this size 9. Now the length is a little cramped, but the width is still generous.",4.0 out of 5 stars
The original fits a little wider than the newer ones so my husband is very pleased.,5.0 out of 5 stars
"Durable, comfy and washes and drys on the line well",5.0 out of 5 stars
"I ordered them too large, but have been having trouble with my feet and sometimes need to wear ankle braces, so they work out well.  They're very comfortable and really do help with my foot condition (plantar fasciitis)  I am happy with the seller as well.  Received product on time and well-packaged.",5.0 out of 5 stars
"I had a pair of crocs years ago, then my puppy chewed them up. I ordered these primarily for van camping, as it's nice to have a pair of shoes to slide in and out of easily. I find that I wear them as house shoes, garden shoes, after hiking shoes. I need to order a second pair! I've tried other molded plastic shoes, but the other brands are too narrow and the toe box is shallow. These are nice with socks or bare foot. So many colors to choose from!",5.0 out of 5 stars
"Crocs Classics, are my favorite shoes to wear.  They are super comfortable, like walking barefoot on a soft cushion.  In cool weather I wear them with thick wool socks.  Their ease of removal and comfort make them the perfect airport shoe, like wearing slippers.  Crocs are designed to float loosely around your foot, so order a size larger than your normal shoe size.  I keep my newest pair for travel and ""going out"", and use my older pairs for hiking, biking, yard work, and almost every activity. If you like taking your shoes off before you come in your home, you will love Crocs step-in/step-out ease (I rarely use the fold-back heal-strap).  Think they look funny?  I agree, I'm a funny looking guy with very happy feet!",5.0 out of 5 stars
My team wears these late night at work. Super comfy. I still wish Crocs had half sizes though.,5.0 out of 5 stars
"I’ve bought crocs at the retail store and on amazon. They are exactly the same. Of course the older ones have stretched out, but it’s not because they’re fake. Let’s be real- crocs will stretch out the more you wear them, people!",5.0 out of 5 stars
I ordered a pair of Crocs Classic Clog two yrs. ago. Size 12M.  Fit perfectly.,3.0 out of 5 stars
"Couldn't believe my 15 yearning asked for these for his birthday, but he did.  He says they are the most comfortable things that have ever been on his feet.",5.0 out of 5 stars
"bought these for my husband as a surprise. Read lots of reviews to figure out what size to get him. He usually wears an 11, but I bought a size 12 because I wanted these to be roomy and comfortable. The fit is perfect. He loves the comfort the crocs provide.",5.0 out of 5 stars
These Crocs clogs fit as expected.  Love the color too.  Very comfortable.,5.0 out of 5 stars
My daughter LOVES her Crocs. Fast shipping and nice vibrant color.  Perfect with Jibitzs.,5.0 out of 5 stars
These are perfect for walking outside in wet grass or around a pool area.,5.0 out of 5 stars
"Very nice quality but I got too large a size, I use them with stocking foot waders to carry my float tube to the lake before putting on my fins. They will work",5.0 out of 5 stars
"Crocs, what can you say ? Classic design and comfort. Exactly as described and arrived on time.",4.0 out of 5 stars
"Ran a bit large, but fit okay with socks.  Daughter has been wearing for a few weeks now and no problems.  Very comfortable",4.0 out of 5 stars
"Excellent quality, fits perfectly.",5.0 out of 5 stars
"I wish they offered 1/2 sizes.  I ordered an 8 and they were too small, so gave them to a friend.  I ordered a 9 and they are a little big.  I need an 8 1/2, but no option for that.  These things are easily manufactured, with man-made materials.  There's no reason to not accommodate all normal shoe sizes.",3.0 out of 5 stars
Love Love Love this Item / Deal.,5.0 out of 5 stars
"I have a 11.5 foot, so I opted for a size 12. They're a good inch or two too large.",4.0 out of 5 stars
Perfect replacement for the ones we left in the Arizona sun that deteriorated.,5.0 out of 5 stars
It was somewhat small and ready to return it but it was a perfect fit for one of my grandsons :)  So I kept it.,3.0 out of 5 stars
"Product size variation - I have size 14 shoes that fit and 13s that are loose. These are way too large, unsafe.  Buyer beware: don't order on the big size of your range.",2.0 out of 5 stars
Received wrong item.,1.0 out of 5 stars
"I have worn out a pair of croc yukons (the ones with the leather uppers) and replaced them. I still like them, but these all-plastics are just as comfortable and are better for wearing at the beach.",5.0 out of 5 stars
They're Crocs.......  what to say about them? They're boaty but light and will work perfectly for camp shoes on our AT section hikes.,5.0 out of 5 stars
"I have never bought a bad pair of Crocs so perhaps I am biased, or at least me hoofs are anyway, but I find Crocs extremely comfortable. My feet feel good in them.",5.0 out of 5 stars
I went with half a size smaller than mine because of all the comments thata sed they were big. They fit just as the normal crocs. Loved them!,4.0 out of 5 stars
"I bought these for my husband to wear tent camping.. He wore them the entire weekend, in and out of a lake, in the mud and everything. I LOVED that they just needed rinsing. He laughed when I got them for him because they're not the most stylish but DEFINITELY functional if you're doing outside things! He would have ruined his tennis shoes so it was a perfect buy. Even after a summer in the mud, they look brand new.",5.0 out of 5 stars
"Surprisingly more comfortable than I expected!! Logged 7,500 steps with my first wearing. Feet weren’t aching as they typically do in athlethic shoes.",4.0 out of 5 stars
"I love my crocs. I have way too much, but I can't stop buying them. I work on my feet all day and I wear this.",5.0 out of 5 stars
Roomy but fit great! Needed something to use around the house on our hardwood floors because my feet constantly hurt ALL the time! So far so good. I will update if anything changes!,5.0 out of 5 stars
These are great quality and very comfortable.  I bought these for my son because I have my own pair and wear them everywhere.  You can wear them with thick socks or bare foot.  They clean up easily with warm water and soap.  They really hold up well.  The only thing to be aware of is to not leave them sitting out in the sun.  They will shrink or warp if left to sit in the sun for a long period of time.,5.0 out of 5 stars
"My feet are happy in Crocs - I wear them all year round, with socks when it's cooler. I rarely need to use the back strap, so I leave it folded forward to make them easy slip on/off.  My feet are able to breathe in Crocs so there isn't a build up of sweat to cause odor issues.  So maybe they're not so stylish but I don't care, they are comfortable which counts much more with me.",5.0 out of 5 stars
I have a problem with my arches and need to use orthotics.  I have been wearing my old crocs along with my inserts for at least 5 years or better and have always found them so comfortable.  Unfortunately they're so worn I needed to replace them.  I ordered the classic crocs and expected them to be the same as my old ones but they are different in sizing.  The boot is a little too wide and my feet move around too much so I'm not getting the support I need.  I cannot wear them for more than 1/2 hour.,2.0 out of 5 stars
"I absolutely love my crocks. They have got to be the most versatile shoe out there. I can wear them to do yard work, I can use them as waders, and I can use them as comfy slippers. They're super light and they don't pick up dirt from outside.",5.0 out of 5 stars
"These shoes are soooo comfortable, easy on and easy off. Can wear with nearly everything. I  love the wide range of colors. I  have purchased 4 pair for myself and 3 pair for my husband. We love them.",5.0 out of 5 stars
Always been a big fan of crocs and these didn’t disappoint,5.0 out of 5 stars
"My crocs do not have a glamorous life.  They are barn and garden shoes.  They can be rinsed off easily and they do not slip on wet surfaces, well not until I have put a few years of wear on them and the soles go smooth. Yes I do clean the floor of my barn.  so they stand up to urine and feces.  When they do wear out, I buy a new pair.",5.0 out of 5 stars
Authentic croc.  Fits well. Durable for a plastic shoe.,5.0 out of 5 stars
"Love the color, fits as expected and genuine Croc product.",5.0 out of 5 stars
"I ordered size 15. The Crocs were marked size 15. They were at least 2 sizes to large, maybe 3 sizes to large.",1.0 out of 5 stars
I love classic crocs and these are perfect because I can get exactly what color and size I want.,5.0 out of 5 stars
"Better than those knockoffs.  Apparently I'm no longer ""cool"" because I wear them around the house, but my feet love them.",5.0 out of 5 stars
Crocs were first made several years ago from a softer more pliable material. The ones they make now are very stiff and not near as comfortable.,4.0 out of 5 stars
"I wore out a locally purchased pair that were to big but were the only ones avaible. These fir better, were cheaper, and are the only shoes I can wear for a long time since I have diabetes and must avoid tight footwear.",5.0 out of 5 stars
"While these may not be the cutest shoes out there, they are super comfy. Fit true to size",5.0 out of 5 stars
Are they ugly?  Yep.,4.0 out of 5 stars
"I like the crocs shoes ! Very fast shipping,  and the size was as expected",5.0 out of 5 stars
"We purchased a half size larger than we wear in regular shoes because that is how our other crocs run, these were much larger than that.  He'll wear them now for the next few years.",4.0 out of 5 stars
Great Cyber Monday sale!  Great Crocs.  Comfortable.  Ships fast.,5.0 out of 5 stars
"Perfect fit and extremely comfy.  This is not an easy accomplishment at my age/stage of life (very soon to be 80 years of age).  By the way, I wore these when I was 40years of age as well.  I'm a very happy camper.  Thanks to all who made this possible.",5.0 out of 5 stars
My daughter and I love these crocs. They are comfortable and easy to clean. She even wore them tubing down a river and with the adventure straps set in the back position they stayed on her feet. I even went and bought a pair for myself and my youngest daughter.,5.0 out of 5 stars
"Very comfortable.  I usually take multiple sandals on vacation, but I only wore these this time.  2 weeks on the beach, shopping, pool, very comfortable.  And best of all, you can wash them and they dry quick!",5.0 out of 5 stars
Don't wait any longer....if you like these style shoes and like them just a bit roomy...this is right up your alley!  Should have purchased a pair of these years ago....will be purchasing another like this when these wear out.  Well worth the price.,5.0 out of 5 stars
"I resisted buying Crocs for years because I thought they looked too ""granola"".  I'm a convert now as they are the most comfortable and offer great support. They are even more comfortable than my Ugg and Born clogs.",5.0 out of 5 stars
"The shoes seem to fit okay, but they pinch right across the top and cause blisters on both my feet.  First pair of Crocs I ever had that did that.  It seems weird to me.",3.0 out of 5 stars
My husband is thrilled at the comfort of these shoes which slip on easily and do not pinch his feet anywhere.,5.0 out of 5 stars
Like color and wearability. Easy to fit into. Feels comfortable.,5.0 out of 5 stars
Nice pair of crocs.  Easy to slip on when you don't feel like putting on and tying up a pair of standard shoes.  Nice in the summer.,5.0 out of 5 stars
